Timestamp,1_hr_PC,2_hr_PC,6_hr_PC,12_hr_PC,24_hr_PC
2017-01-09 06:00,-0.827392934,-0.356980016,0.65724358,-0.579397471,0.435938212
2017-01-09 07:00,0.474337553,-0.188389383,1.315361584,0.362201016,1.374793949
2017-01-09 08:00,-0.659598214,1.196428571,0.782366071,0.150669643,1.447544643
2017-01-09 09:00,1.868350392,2.012156074,1.292004179,1.338066937,2.709838331
2017-01-09 10:00,0.141168167,-0.176460208,-1.412784542,-0.305496735,0.907667196
2017-01-09 11:00,-0.317180617,-0.495594714,-1.441629956,-0.588105727,0.103524229
2017-01-09 12:00,-0.178981792,-0.233118261,-1.228566378,0.096119852,0.648532791
2017-01-09 13:00,-0.054233536,-0.211400111,-0.940785833,0.776978417,0.618705036
2017-01-09 14:00,-0.157251858,-1.007740778,-0.626792616,0.973411147,-0.089700003
2017-01-09 15:00,-0.851828436,-0.740913275,0.045475216,0.594505263,0.136425648
2017-01-09 16:00,0.111868085,0.010068128,1.123155575,1.073933617,1.185801703
2017-01-09 17:00,-0.101686203,0.010056877,0.866008872,0.615704373,1.110726218
2017-01-09 18:00,0.111856823,0.374720358,1.341163311,1.021252796,1.173378076
2017-01-09 19:00,0.262569832,0.782122905,1.734078212,1.008938547,0.791061453
2017-01-09 20:00,0.518192456,0.735498969,1.610296986,1.294923943,1.040842481
2017-01-09 21:00,0.216186253,0.073170732,0.548780488,1.353658537,0.975609756
2017-01-09 22:00,-0.142707008,0.225676199,-0.048675259,1.216881465,0.366170695
2017-01-09 23:00,0.368909667,0.870759755,-0.248155452,0.695721534,0.480801188
2017-01-10 00:00,0.500005519,0.641287431,-0.315676773,0.551882471,0.003311295
2017-01-10 01:00,0.14057901,-0.392083645,-0.712779511,-0.157053113,0.096648069
2017-01-10 02:00,-0.531914894,-0.909190612,-0.310375082,-1.05286247,0.00658039
2017-01-10 03:00,-0.379293236,-0.71999559,0.800485143,-0.455372402,0.606428138
2017-01-10 04:00,-0.341999535,-0.042058195,1.266173036,0.110679461,1.047027703
2017-01-10 05:00,0.300970658,0.400924013,0.946225095,0.491992626,2.278936496
2017-01-10 06:00,0.099653428,0.646640019,0.8703066,0.150587402,1.425044014
2017-01-10 07:00,0.546442043,1.126068825,0.559715939,-0.215700806,1.348406579
2017-01-10 08:00,0.576476671,0.657887499,-0.744799058,-0.250833361,0.960427737
2017-01-10 09:00,0.080944203,-0.576453988,-1.245884425,-0.372999639,-4.846807626
2017-01-10 10:00,-0.656866495,-0.432810536,-1.141045959,-0.840483087,-4.60025138
2017-01-10 11:00,0.225537439,0.016502739,-0.449974696,-0.21343543,-6.823332673
2017-01-10 12:00,-0.208564309,-0.964884357,-0.713509479,-0.545560324,-10.45346272
2017-01-10 13:00,-0.757900758,-0.68970069,-0.771100771,0.254100254,-9.575509576
2017-01-10 14:00,0.068720904,0.256040789,0.497672356,1.070716027,-10.0022168
2017-01-10 15:00,0.187191245,0.224851022,0.883897122,1.066657806,-10.83272413
2017-01-10 16:00,0.037589413,-0.002211142,0.304032017,0.935313042,-9.782091961
2017-01-10 17:00,-0.0397856,-0.306128088,0.237608443,1.778195281,-14.82013593
2017-01-10 18:00,-0.266448496,0.243230992,0.169156099,1.272540327,-12.96089509
2017-01-10 19:00,0.511041149,0.966654842,1.03316779,1.567488471,-10.2618393
2017-01-10 20:00,0.453297158,0.062866029,0.570205914,1.214306985,-12.53460389
2017-01-10 21:00,-0.388669302,-0.417215635,0.18115942,-4.490557751,-13.14888011
2017-01-10 22:00,-0.028657717,-0.136675264,0.629367546,-3.791636356,-12.10788528
2017-01-10 23:00,-0.108048512,0.485115766,1.53693495,-6.624035281,-12.26350606
2017-01-11 00:00,0.593805876,0.644577382,1.101520938,-9.962252489,-13.76459681
2017-01-11 01:00,0.050471802,0.115207373,0.528856704,-9.804696072,-13.70638578
2017-01-11 02:00,0.064702915,0.121729213,0.640449192,-10.95562915,-14.78735771
2017-01-11 03:00,0.056989424,0.930461943,-4.66326922,-11.77379582,-13.47471094
2017-01-11 04:00,0.872975016,0.331883852,-4.39335356,-10.6180926,-14.05413102
2017-01-11 05:00,-0.536408452,-0.512519817,-8.037440007,-16.30833713,-15.58516299
2017-01-11 06:00,0.024017467,0.18558952,-10.94323144,-14.05458515,-15.2871179
2017-01-11 07:00,0.161533256,-5.055554343,-10.27919059,-11.64676606,-17.27423545
2017-01-11 08:00,-5.208673859,-4.886128364,-11.52228397,-13.5839599,-16.49340743
2017-01-11 09:00,0.340268996,-2.641682952,-7.458328544,-9.065409817,-12.15656972
2017-01-11 10:00,-2.971839699,-6.541713448,-6.510780652,-8.643997892,-11.21141993
2017-01-11 11:00,-3.679214093,-2.937703679,-8.993765645,-6.039531479,-9.085864072
2017-01-11 12:00,0.769834265,-0.465823281,-3.49367461,-4.223055801,-5.225801706
2017-01-11 13:00,-1.226217702,-2.070458858,-1.524256727,-4.325823561,-4.627512043
2017-01-11 14:00,-0.854721907,0.50125622,-2.330164047,-4.303167644,-2.827725504
2017-01-11 15:00,1.367667884,-4.257037092,-1.736602817,-1.927902412,-0.468311346
2017-01-11 16:00,-5.548815607,-3.525605676,-2.281778856,-3.844221413,-1.351665993
2017-01-11 17:00,2.142069413,5.028867986,3.246188777,0.864093416,4.89912423
2017-01-11 18:00,2.826258161,0.734192008,-0.75578589,-1.434087849,3.395320479
2017-01-11 19:00,-2.034564119,-2.281627157,-2.844930884,-6.369285123,1.274845277
2017-01-11 20:00,-0.252194089,0.551044084,-2.020074649,-3.366791082,3.997276304
2017-01-11 21:00,0.805269013,0.597947006,-0.194680421,-3.399322411,5.519316343
2017-01-11 22:00,-0.205665843,-2.019036631,-1.598926525,-2.810348503,3.115085088
